Receipt,SKU,Category,Description,Quantity,UOM,"Lot Number","Expiration Date","PKG #","Item #","Pallet #","Unit Cost","Sales Price",Weight,Size,Color,Window?,Special,Builds,Reserved,Client,"Received Date","PO# / Receipt#",Name
2475,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",,,,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/03/2020 1:47:00 pm",A-00412,"Ennis - Sacramento "
2476,P1218-100WHGL-T-SG,P,"WHITE 100# GLOSS TEXT SHORT GRAIN 12X18",15300,Each,,"0000-00-00 00:00:00",17,,1,0.042,0.000000,0.000000,12X18,WHITE,,,"Letter, Print Other","0000-00-00 00:00:00",,"02/28/2020 10:19:11 am",A-00425,"Spicers - Sacramento"
2477,E10WH-2W-NP1935-EAG,E,"#10 WHITE D/W NON-PROFIT 1935 EAGLE",60000,Each,,"0000-00-00 00:00:00",30,,1,0.0035,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/28/2020 12:46:24 pm",A-00424,"Cathy Welsh Envelopes"
2478,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",18000,Each,,"0000-00-00 00:00:00",,,,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/23/2020 2:44:51 pm",A-00244,"Southland Envelopes - Sacramento "
2480,PS8511-BLKWHT-CF,PS,"BLACK/WHITE C-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",,,1,0.0233,0.000000,0.000000,8.5X11,"BLACK/WHITE ",,,"Snap Pack","0000-00-00 00:00:00",,"03/02/2020 12:31:49 pm",A-00426,"Wilmer - Sacramento"
2480,PS8514-GRCK-CAPITOL,PS,"8.5X14 GREEN CHECK CAPITOL",50000,Each,,"0000-00-00 00:00:00",,,1,0.02425,0.000000,0.000000,8.5x14,GREEN,,,"Snap Pack ","0000-00-00 00:00:00",,"03/02/2020 12:31:49 pm",A-00426,"Wilmer - Sacramento"
2481,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",58000,Each,,"0000-00-00 00:00:00",29,,1,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/02/2020 1:49:50 pm",A-00244,"Southland Envelopes - Sacramento "
2482,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",240000,Each,,"0000-00-00 00:00:00",120,,3,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/02/2020 1:51:12 pm",A-00371,"Southland Envelopes - Sacramento "
2483,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",98000,Each,,"0000-00-00 00:00:00",49,,1,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"03/02/2020 1:52:02 pm",A-00223,"Southland Envelopes - Sacramento "
2484,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"03/02/2020 1:52:50 pm",A-00362,"Southland Envelopes - Sacramento "
2485,E10WH-2W-SC-BOX,E,"#10 D/W WH STD BOX",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/02/2020 1:53:34 pm",A-00244,"Southland Envelopes - Sacramento "
2486,E10BK-2W-FC-EAG,E,"#10 D/W BK FC EAGLE",160000,Each,,"0000-00-00 00:00:00",80,,2,0.02075,0.000000,24.000000,#10,"BROWN KRAFT ",2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/02/2020 1:54:54 pm",A-00416,"Southland Envelopes - Sacramento "
2489,P8511-WH60-YCR-HEA-CTY-6BRKT,P,"YCR HEARTLAND - CITY SQUARE SHELL 6 BRACKET VERSION",33000,Each,,"0000-00-00 00:00:00",,,,0.02193,0.000000,60.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"03/05/2020 2:56:53 pm",A-00430,"Volume Press"
2489,P8511-60WH-YCR-HEA-FOLLOW,P,"8.5X11 60 WH YCR HEARTLAND FOLLOW UP SHELLS",33000,Each,,"0000-00-00 00:00:00",,,,0.02193,0.000000,70.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"03/05/2020 2:56:53 pm",A-00430,"Volume Press"
2490,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/27/2020 9:43:28 am",A-00429,"Southland Envelopes - Sacramento "
2494,E10BK-1W-FC-BOX,E,"#10 S/W BK FC BOX",80000,Each,,"0000-00-00 00:00:00",,,,0.0195,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/04/2020 2:51:23 pm",A-00365,"Southland Envelopes - Sacramento "
2495,E10BK-1W-SC-BOX,E,"#10 S/W BK STD BOX",160000,Each,,"0000-00-00 00:00:00",,,,0.0195,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/04/2020 2:52:16 pm",A-00416,"Southland Envelopes - Sacramento "
2496,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",830000,Each,,"0000-00-00 00:00:00",830,,10,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/06/2020 10:09:24 am",A-00421,"Ennis - Sacramento "
2501,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",512000,Each,,"0000-00-00 00:00:00",128,,4,0.00999,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"03/05/2020 2:58:22 pm",A-00434,"Veritiv - Sacramento"
2502,E9WH-1W,E,"#9 S/W WHITE BLANK",1500,Each,,"0000-00-00 00:00:00",,,,0.02671,0.000000,0.000000,#9,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/05/2020 2:56:28 pm",A-00437,"Kelly Paper - Sacramento"
2503,E9WH-1W,E,"#9 S/W WHITE BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01595,0.000000,0.000000,#9,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/06/2020 8:45:52 am",A-00431,"Southland Envelopes - Sacramento "
2504,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",160000,Each,,"0000-00-00 00:00:00",80,,2,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/06/2020 8:46:50 am",A-00365,"Southland Envelopes - Sacramento "
2505,E10GR-PW,E,"#10 PISTOL WINDOW GREEN BLANK ",80000,Each,,"0000-00-00 00:00:00",40,,1,0.02215,0.000000,24.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/06/2020 8:47:57 am",A-00285,"Southland Envelopes - Sacramento "
2506,E10GR-PW,E,"#10 PISTOL WINDOW GREEN BLANK ",108000,Each,,"0000-00-00 00:00:00",54,,2,0.02215,0.000000,24.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 7:03:34 am",A-00285,"Southland Envelopes - Sacramento "
2507,E10GR-PW-FC-BOX,E,"#10 PISTOL WINDOW GREEN FC BOX 1935",80000,Each,,"0000-00-00 00:00:00",40,,1,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/06/2020 10:50:25 am",A-00388,"Southland Envelopes - Sacramento "
2509,"INBOUND FREIGHT",,"INBOUND FREIGHT",2,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/09/2020 6:20:15 am",A-00426,"Wilmer - Sacramento"
2510,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",500000,Each,,"0000-00-00 00:00:00",250,,5,0.02,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/09/2020 11:10:08 am",A-00428,"Advanced Image Direct"
2516,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",700000,Each,,"0000-00-00 00:00:00",350,,7,0.02,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 7:21:13 am",A-00428,"Advanced Image Direct"
2519,P2640-67CA-V,P,"CANARY 67# VELLUM 26X40",14000,Each,,"0000-00-00 00:00:00",28,,1,0.25,0.000000,0.000000,26X40,CANARY,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"03/16/2020 9:18:44 am",A-00383,"Spicers - Sacramento"
2520,E10GR-PW-FC-BOX,E,"#10 PISTOL WINDOW GREEN FC BOX 1935",80000,Each,,"0000-00-00 00:00:00",40,,1,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 7:05:46 am",A-00388,"Southland Envelopes - Sacramento "
2522,E10BK-1W,E,"#10 S/W BK BLANK",320000,Each,,"0000-00-00 00:00:00",160,,4,0.019,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 7:27:08 am",A-00365,"Southland Envelopes - Sacramento "
2523,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",82000,Each,,"0000-00-00 00:00:00",41,,1,0.01595,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 7:27:50 am",A-00244,"Southland Envelopes - Sacramento "
2524,E9WH-1W,E,"#9 S/W WHITE BLANK",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01595,0.000000,0.000000,#9,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 7:29:02 am",A-00431,"Southland Envelopes - Sacramento "
2528,E9WH-0W-BRM-CW7-AIM-AULTIUM,E,"#9 WHITE REG BUSINESS REPLY MAIL - CW7-AIM-AULTIUM",100000,Each,,"0000-00-00 00:00:00",50,,1,0.0045,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"03/17/2020 2:27:37 pm",A-00443,"Cathy Welsh Envelopes"
2535,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 7:10:28 am",A-00301,"Kelly Paper - Sacramento"
2535,E10WH-2W-FC-BOX,E,"#10 D/W WH FC BOX",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 7:10:28 am",A-00301,"Kelly Paper - Sacramento"
2535,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 7:10:28 am",A-00301,"Kelly Paper - Sacramento"
2536,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",500000,Each,,"0000-00-00 00:00:00",250,,5,0.02,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"03/13/2020 1:13:12 pm",A-00428,"Advanced Image Direct"
2537,P8511-60WH,P,"WHITE 60# 8.5X11",1000000,Each,,"0000-00-00 00:00:00",200,,5,0.0092,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"03/12/2020 8:38:24 am",A-00448,"Spicers - Sacramento"
2538,P8511-24IV-LN,P,"IVORY 24# LINEN WRITING 8.5X11",75000,Each,,"0000-00-00 00:00:00",15,,1,0.04305,0.000000,0.000000,8.5X11,IVORY,,,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"03/12/2020 8:39:21 am",A-00446,"Spicers - Sacramento"
2540,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",384000,Each,,"0000-00-00 00:00:00",96,,1,0.00999,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"03/12/2020 11:09:34 am",A-00447,"Veritiv - Sacramento"
2541,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",100000,Each,,"0000-00-00 00:00:00",50,,1,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 3:23:51 pm",A-00278,"Southland Envelopes - Sacramento "
2542,E10WH-FULLW,E,"#10 FULL WINDOW WHITE",100000,Each,,"0000-00-00 00:00:00",50,,1,0.0296,0.000000,24.000000,#10,WHITE,FULL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 3:20:40 pm",A-00416,"Southland Envelopes - Sacramento "
2543,E10WH-PW,E,"#10 PISTOL WH BLANK",320000,Each,,"0000-00-00 00:00:00",,,,0.01835,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 3:23:02 pm",,"Southland Envelopes - Sacramento "
2544,E10WH-PW,E,"#10 PISTOL WH BLANK",236000,Each,,"0000-00-00 00:00:00",118,,3,0.01835,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/27/2020 9:45:59 am",A-00278,"Southland Envelopes - Sacramento "
2546,P1218-100WHGL-C,P,"WHITE 100# GL COVER 12X18",50000,Each,,"0000-00-00 00:00:00",100,,3,0.06733,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer","0000-00-00 00:00:00",,"03/13/2020 8:12:27 am",A-00453,"Veritiv - Sacramento"
2547,P8511-20PI,P,"PINK 20# 8.5X11",200000,Each,,"0000-00-00 00:00:00",40,,1,0.0094,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"03/13/2020 8:20:09 am",A-00449,"Spicers - Sacramento"
2548,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",400000,Each,,"0000-00-00 00:00:00",400,,5,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/13/2020 12:02:03 pm",A-00433,"Ennis - Sacramento "
2550,E10IV-0W-LN,E,"#10 REG IVORY LINEN BLANK",108000,Each,,"0000-00-00 00:00:00",54,,2,0.04965,0.000000,0.000000,#10,IVORY,"NO WINDOW",,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"03/16/2020 9:16:47 am",A-00444,"Southland Envelopes - Sacramento "
2551,P8511-60WH,P,"WHITE 60# 8.5X11",3520000,Each,,"0000-00-00 00:00:00",704,,22,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"03/16/2020 9:17:42 am",A-00436,"Veritiv - Sacramento"
2552,PS8511-BLKWHT-HF,PS,"BLACK/WHITE HALF-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",,,,0.0233,0.000000,0.000000,8.5X11,BLACK/WHITE,,,"Snap Pack ","0000-00-00 00:00:00",,"03/17/2020 12:29:59 pm",A-00455,"Wilmer - Sacramento"
2552,PS8511-BLKWHT-CF,PS,"BLACK/WHITE C-FOLD PS 8.5X11",120000,Each,,"0000-00-00 00:00:00",,,,0.0233,0.000000,0.000000,8.5X11,"BLACK/WHITE ",,,"Snap Pack","0000-00-00 00:00:00",,"03/17/2020 12:29:59 pm",A-00455,"Wilmer - Sacramento"
2552,PS8514-BL-ZF,PS,"BLUE Z-FOLD PS 8.5X14",104000,Each,,"0000-00-00 00:00:00",,,,0.02625,0.000000,0.000000,8.5X14,BLUE,,,"Snap Pack","0000-00-00 00:00:00",,"03/17/2020 12:29:59 pm",A-00455,"Wilmer - Sacramento"
2553,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",400000,Each,,"0000-00-00 00:00:00",,,,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/19/2020 2:34:00 pm",A-00433,"Ennis - Sacramento "
2554,P8511-24IV-LN,P,"IVORY 24# LINEN WRITING 8.5X11",45000,Each,,"0000-00-00 00:00:00",,,,0.04305,0.000000,0.000000,8.5X11,IVORY,,,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"03/17/2020 12:02:37 pm",A-00446,"Spicers - Sacramento"
2555,"P8511-80GL-T-PERFECT STAR INST",P,"8.5X11 PERFECT STAR INSERT",67500,Each,,"0000-00-00 00:00:00",,,,0.0306,0.000000,80.000000,8.5X11,"WHITE, MULTI",,,"Letter ","0000-00-00 00:00:00",,"03/30/2020 3:17:22 pm",A-00460,"Volume Press"
2564,E10WH-2W-SC-SMARTBIZ-DW-CUST,E,"#10 D/W WH SMARTBIZ CUSTOM WINDOW",100000,Each,,"0000-00-00 00:00:00",,,,0.02,0.000000,24.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/19/2020 2:36:36 pm",A-00459,"Southland Envelopes - Sacramento "
2565,E695BLK-FULLW,E,"6X9.5 24# BLACK FLOOD COATED FULL WINDOW BOOKLET",100000,Each,,"0000-00-00 00:00:00",100,,2,0.0582,0.000000,0.000000,6X9.5,BLACK,FULL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/23/2020 1:18:22 pm",A-00442,"Southland Envelopes - Sacramento "
2566,E10GR-PW-FC-BOX,E,"#10 PISTOL WINDOW GREEN FC BOX 1935",160000,Each,,"0000-00-00 00:00:00",80,,2,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/20/2020 11:30:59 am",A-00450,"Southland Envelopes - Sacramento "
2567,P8511-60WH-YCR-HEA-FOLLOW,P,"8.5X11 60 WH YCR HEARTLAND FOLLOW UP SHELLS",54000,Each,,"0000-00-00 00:00:00",21,,1,0.02153,0.000000,70.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"03/24/2020 2:27:10 pm",A-00466,"Volume Press"
2567,P8511-60WH-YCR-CITY-FOLLOW,P,"8.5X11 60WH YCR CITYSQUARE FOLLOW UP SHELLS",56000,Each,,"0000-00-00 00:00:00",22,,1,0.02153,0.000000,0.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"03/24/2020 2:27:10 pm",A-00466,"Volume Press"
2575,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/23/2020 1:14:40 pm",A-00464,"Southland Envelopes - Sacramento "
2576,E10IV-0W-LN,E,"#10 REG IVORY LINEN BLANK",12000,Each,,"0000-00-00 00:00:00",5,,1,0.04965,0.000000,0.000000,#10,IVORY,"NO WINDOW",,"Letter, Print Other, Snap Pack, Converted","0000-00-00 00:00:00",,"03/23/2020 1:15:16 pm",A-00444,"Southland Envelopes - Sacramento "
2577,E10GR-PW-FC-BOX,E,"#10 PISTOL WINDOW GREEN FC BOX 1935",240000,Each,,"0000-00-00 00:00:00",120,,3,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/23/2020 1:17:25 pm",A-00450,"Southland Envelopes - Sacramento "
2578,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",200000,Each,,"0000-00-00 00:00:00",,,,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/30/2020 9:52:30 am",A-00467,"Ennis - Sacramento "
2582,"P1218-TIME SEN PC SH",P,"12x18 100#GL-C TIME SENSITIVE PC SHELL",20000,Each,,"0000-00-00 00:00:00",,,,0.14866,0.000000,0.000000,12X18,"WHITE, RED",,,"Letter, Print Other","0000-00-00 00:00:00",,"03/24/2020 10:02:35 am",A-00463,"Volume Press"
2585,PS8511-WH-ZF,PS,"WHITE/WHITE Z-FOLD PS 8.5X11",119000,Each,,"0000-00-00 00:00:00",,,,0.0233,0.000000,0.000000,8.5X11,"WHITE ",,,"Snap Pack","0000-00-00 00:00:00",,"03/24/2020 1:29:16 pm",A-00455,"Wilmer - Sacramento"
2585,"INBOUND FREIGHT",,"INBOUND FREIGHT",4,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/24/2020 1:29:16 pm",A-00455,"Wilmer - Sacramento"
2586,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",200000,Each,,"0000-00-00 00:00:00",,,,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/30/2020 9:52:06 am",A-00433,"Ennis - Sacramento "
2595,PS8511-BLKWHT-ZF,PS,"BLACK/WHITE Z-FOLD PS 8.5X11",104000,Each,,"0000-00-00 00:00:00",,,,0.0233,0.000000,0.000000,8.5X11,BLACK/WHITE,,,"Snap Pack, Letter, Print Other","0000-00-00 00:00:00",,"03/26/2020 11:57:17 am",A-00477,"Wilmer - Sacramento"
2608,P8511-20PI,P,"PINK 20# 8.5X11",50000,Each,,"0000-00-00 00:00:00",10,,1,0.0094,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"03/26/2020 7:59:02 am",A-00478,"Spicers - Sacramento"
2608,P1218-100WHGL-T,P,"WHITE 100# GL TEXT 12X18",9000,Each,,"0000-00-00 00:00:00",10,,1,0.041,0.000000,0.000000,12X18,WHITE,,,"Letter, Self Mailer, Print Other","0000-00-00 00:00:00",,"03/26/2020 7:59:02 am",A-00478,"Spicers - Sacramento"
2608,P8511-70CA,P,"CANARY 70# 8.5X11",12000,Each,,"0000-00-00 00:00:00",3,,1,0.01405,0.000000,0.000000,8.5X11,CANARY,,,"Letter, Print Other","0000-00-00 00:00:00",,"03/26/2020 7:59:02 am",A-00478,"Spicers - Sacramento"
2610,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/26/2020 12:04:39 pm",A-00477,"Wilmer - Sacramento"
2612,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",320000,Each,,"0000-00-00 00:00:00",160,,4,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/27/2020 9:44:46 am",A-00464,"Southland Envelopes - Sacramento "
2613,E10WH-PW,E,"#10 PISTOL WH BLANK",190000,Each,,"0000-00-00 00:00:00",,,,0.01835,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/27/2020 9:47:35 am",9449,"Southland Envelopes - Sacramento "
2614,E10WH-1W,E,"#10 S/W WH BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"03/31/2020 2:07:34 pm",A-00301,"Kelly Paper - Sacramento"
2614,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/31/2020 2:07:34 pm",A-00301,"Kelly Paper - Sacramento"
2624,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",500000,Each,,"0000-00-00 00:00:00",,,,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/30/2020 11:32:15 am",A-00476,"Southland Envelopes - Sacramento "
2625,E10WH-2WCSB-FC1946M,E,"MONSTER #10 CENTER D/W SIDEBY FC 1946",32000,Each,,"0000-00-00 00:00:00",,,,0.02275,0.000000,0.000000,,,,,Letter,"0000-00-00 00:00:00",,"03/30/2020 11:33:40 am",A-00470,"Southland Envelopes - Sacramento "
2626,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",80000,Each,,"0000-00-00 00:00:00",,,,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/30/2020 11:34:34 am",A-00464,"Southland Envelopes - Sacramento "
2627,E10WH-2W-BLSECTNT,E,"#10 WHITE D/W ENVELOPE W/ BLUE INSIDE SECURITY TINT",25000,Each,,"0000-00-00 00:00:00",,,,0.052,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/30/2020 12:41:58 pm",A-00482,Uline
2629,E10WH-2W-SC-BOX,E,"#10 D/W WH STD BOX",430000,Each,,"0000-00-00 00:00:00",,,,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/31/2020 9:50:21 am",A-00215,"Kelly Paper - Sacramento"
2631,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",20000,Each,,"0000-00-00 00:00:00",10,,1,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/31/2020 2:07:50 pm",A-00301,"Kelly Paper - Sacramento"
2634,E10WH-2W,E,"#10 D/W BLANK",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01676,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 9:26:17 am",A-00301,"Kelly Paper - Sacramento"
2635,E10WH-2W,E,"#10 D/W BLANK",100000,Each,,"0000-00-00 00:00:00",50,,2,0.01676,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 9:26:55 am",A-00409,"Kelly Paper - Sacramento"
2636,E10WH-2WCSB-FC1946M,E,"MONSTER #10 CENTER D/W SIDEBY FC 1946",218000,Each,,"0000-00-00 00:00:00",,,,0.02275,0.000000,0.000000,,,,,Letter,"0000-00-00 00:00:00",,"04/01/2020 12:46:04 pm",A-00470,"Southland Envelopes - Sacramento "
2637,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",240000,Each,,"0000-00-00 00:00:00",,,,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 12:48:31 pm",A-00476,"Southland Envelopes - Sacramento "
2637,E10WH-1W-FC1946M,E,"MONSTER #10 S/W WH FC 1946",80000,Each,,"0000-00-00 00:00:00",,,,0.01635,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 12:48:31 pm",A-00476,"Southland Envelopes - Sacramento "
